"subject","condition","term","mode","question","q","response","correct","rt_s","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED"
"BBPLJ","121","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,46.103,1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"BBPLJ","121","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"X",FALSE,121.401,1,0.5,-0.0666666666666667,NA,NA,0.333333333333333,-0.0588235294117647,NA,NA,0,0,0,0,0.333333333333333,"score_TV_max",NA,NA,0.5,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1
"9XEMK","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,27.807,1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,9.079,1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,18.367,1,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,32.982,1,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"U",FALSE,79.107,1,-0.0909090909090909,1,NA,NA,0.333333333333333,-0.0769230769230769,0.5,NA,0,0,0,0,0.5,"score_TV_end",NA,NA,1,"score_ORTH",1.09090909090909,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,11.935,2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"9XEMK","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,22.911,2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,21.136,1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,31.64,1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"9XEMK","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,32.49,1,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,7.774,2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,8.581,1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,22.492,2,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,20.549,1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"9XEMK","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,64.123,2,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"RVTK3","111","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,20.582,1,1,-0.0833333333333333,NA,NA,0.5,1,-0.0714285714285714,NA,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,10.643,1,1,-0.0833333333333333,NA,NA,0.25,0.5,-0.0769230769230769,-0.0769230769230769,0,0,1,1,0.5,"score_TV_start",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) begin when C ends?",3,"F",TRUE,16.236,1,1,0,NA,NA,0.166666666666667,-0.0833333333333333,1,-0.0909090909090909,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"H",TRUE,8.803,1,1,-0.0833333333333333,NA,NA,0.5,-0.0714285714285714,1,NA,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O",TRUE,14.911,1,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,1,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,20.388,2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"RVTK3","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"OX",TRUE,25.355,2,1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,29.074,1,1,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.06666666666667,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"",FALSE,28.301,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"RVTK3","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"E",TRUE,12.555,1,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,15.327,2,1,-0.125,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,5.898,1,1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,19.107,2,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Which shift(s) end at 3pm?",14,"X",TRUE,10.538,1,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,1,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1
"RVTK3","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,14.077,2,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"4KH27","111","winter22","asynch","Which shift(s) start at 11 am?",1,"A",FALSE,33.39,1,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) start at the same time as D?",2,"E",FALSE,13,1,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) begin when C ends?",3,"Z",FALSE,20.356,1,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) end at 4 pm?",4,"U",FALSE,39.317,1,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,94.241,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"4KH27","111","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,5.745,2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"4KH27","111","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,18.071,2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E",FALSE,49.623,1,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,28.141,1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"4KH27","111","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,21.331,1,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,9.068,2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,5.286,1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,26.29,2,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,21.622,1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"4KH27","111","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"KX",TRUE,26.116,2,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,1,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1
"TCS5Z","121","winter22","asynch","Which shift(s) start at 11 am?",1,"",FALSE,19.29,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"TCS5Z","121","winter22","asynch","Which shift(s) start at the same time as D?",2,"",FALSE,17.499,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0
"TCS5Z","121","winter22","asynch","Which shift(s) begin when C ends?",3,"B",FALSE,24.596,1,-0.0769230769230769,NA,-0.0833333333333333,-0.0769230769230769,0.5,-0.0769230769230769,NA,1,0,0,0,0,1,"score_TV_duration",-0.0769230769230769,"score_SAT_right",1,"score_TVERSKY",1.07692307692308,"Tversky","Tversky","pos.trans",0.5
"TCS5Z","121","winter22","asynch","Which shift(s) end at 4 pm?",4,"D",FALSE,11.415,1,-0.0714285714285714,NA,-0.0769230769230769,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",-0.0769230769230769,"score_SAT_left",-0.0714285714285714,"score_TRI",0.0054945054945055,"?","?","neg.trans",-0.5
"TCS5Z","121","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"K",FALSE,14.261,1,-0.0769230769230769,NA,1,NA,-0.0833333333333333,-0.0833333333333333,NA,NA,0,0,0,0,-0.0833333333333333,"score_TV_max",1,"score_SAT_left",1,"score_SATISFICE",1.08333333333333,"Satisfice","Satisfice","orthogonal",-1
"TCS5Z","121","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,26.639,2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"TCS5Z","121","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,14.552,2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"TCS5Z","121","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"IJ",FALSE,27.091,2,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5
"TCS5Z","121","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,13.931,1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"TCS5Z","121","winter22","asynch","Which shift(s) end at the same time as F?",10,"Z",FALSE,9.695,1,-0.0625,-0.0625,NA,NA,0.333333333333333,-0.0625,-0.0625,1,0,0,0,0,1,"score_TV_duration",NA,NA,1,"score_TVERSKY",1.0625,"Tversky","Tversky","pos.trans",0.5
"TCS5Z","121","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,7.717,2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"TCS5Z","121","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,3.43,1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"TCS5Z","121","winter22","asynch","Which 2 shifts end when Z begins?",13,"EF",TRUE,36.338,2,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1
"TCS5Z","121","winter22","asynch","Which shift(s) end at 3pm?",14,"B",FALSE,17.978,1,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1
"TCS5Z","121","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"EF",FALSE,28.874,2,-0.125,1,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"HF78R","121","winter22","asynch","Which shift(s) start at 11 am?",1,"F",TRUE,155.626,1,1,NA,-0.0714285714285714,-0.0769230769230769,0.5,1,-0.0714285714285714,NA,0,NA,1,1,1,"score_TV_start",-0.0714285714285714,"score_SAT_left",1,"score_TRI",1.07142857142857,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which shift(s) start at the same time as D?",2,"K",TRUE,24.444,1,1,NA,NA,-0.0769230769230769,0.333333333333333,1,-0.0769230769230769,-0.0769230769230769,0,NA,1,1,1,"score_TV_start",-0.0769230769230769,"score_SAT_right",1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which shift(s) begin when C ends?",3,"AF",FALSE,224.905,2,0.923076923076923,NA,0.416666666666667,0.923076923076923,-0.166666666666667,-0.153846153846154,NA,-0.153846153846154,0,0,0,0,-0.153846153846154,"score_TV_start",0.923076923076923,"score_SAT_right",0.923076923076923,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which shift(s) end at 4 pm?",4,"D",FALSE,75.713,1,-0.0714285714285714,NA,-0.0769230769230769,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",-0.0769230769230769,"score_SAT_left",-0.0714285714285714,"score_TRI",0.0054945054945055,"?","?","neg.trans",-0.5
"HF78R","121","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"A",TRUE,43.885,1,1,NA,-0.0769230769230769,NA,-0.0833333333333333,-0.0833333333333333,NA,NA,0,NA,1,1,-0.0833333333333333,"score_TV_max",-0.0769230769230769,"score_SAT_left",1,"score_TRI",1.08333333333333,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,10.841,2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"HF78R","121","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,88.282,2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"HF78R","121","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"G",TRUE,168.652,1,1,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.06666666666667,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E",FALSE,43.204,1,-0.0666666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5
"HF78R","121","winter22","asynch","Which shift(s) end at the same time as F?",10,"B",FALSE,5.967,1,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5
"HF78R","121","winter22","asynch","Which shift(s) start at 12pm?",11,"LM",TRUE,10.397,2,1,-0.125,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which shift(s) start at the same time as F?",12,"G",TRUE,9.561,1,1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,1,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1
"HF78R","121","winter22","asynch","Which 2 shifts end when Z begins?",13,"KX",FALSE,40.271,2,-0.133333333333333,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.433333333333333,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1
"HF78R","121","winter22","asynch","Which shift(s) end at 3pm?",14,"",FALSE,33.597,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"HF78R","121","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"OZ",FALSE,126.589,2,-0.125,-0.133333333333333,NA,NA,0.266666666666667,0.941176470588235,NA,NA,0,0,0,0,0.941176470588235,"score_TV_start",NA,NA,0.941176470588235,"score_TVERSKY",1.07450980392157,"Tversky","Tversky","pos.trans",0.5
"JMZMZ","121","winter22","asynch","Which shift(s) start at 11 am?",1,"",FALSE,54.658,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0
"JMZMZ","121","winter22","asynch","Which shift(s) start at the same time as D?",2,"",FALSE,27.737,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,"score_SAT_right",0,"score_TRI",0,"blank","blank","neutral",0
"JMZMZ","121","winter22","asynch","Which shift(s) begin when C ends?",3,"A",FALSE,62.508,1,-0.0769230769230769,NA,0.5,-0.0769230769230769,-0.0833333333333333,-0.0769230769230769,NA,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_start",0.5,"score_SAT_left",0.5,"score_SATISFICE",0.576923076923077,"Satisfice","Satisfice","orthogonal",-1
"JMZMZ","121","winter22","asynch","Which shift(s) end at 4 pm?",4,"F",FALSE,71.189,1,-0.0714285714285714,NA,0.5,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",0.5,"score_SAT_left",0.5,"score_SATISFICE",0.571428571428571,"Satisfice","Satisfice","orthogonal",-1
"JMZMZ","121","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,124.894,0,0,NA,0,NA,0,0,NA,NA,0,0,0,0,0,"score_TV_max",0,"score_SAT_left",0,"score_TRI",0,"blank","blank","neutral",0
"JMZMZ","121","winter22","asynch","Which shift(s) are six hours long?",6,"EG",TRUE,10.354,2,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"JMZMZ","121","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"BF",FALSE,35.983,2,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"JMZMZ","121","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"IJ",FALSE,20.592,2,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5
"JMZMZ","121","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I",TRUE,16.981,1,1,1,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5
"JMZMZ","121","winter22","asynch","Which shift(s) end at the same time as F?",10,"X",FALSE,47.12,1,-0.0625,1,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"JMZMZ","121","winter22","asynch","Which shift(s) start at 12pm?",11,"BF",FALSE,10.039,2,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1
"JMZMZ","121","winter22","asynch","Which shift(s) start at the same time as F?",12,"B",FALSE,7.804,1,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1
"JMZMZ","121","winter22","asynch","Which 2 shifts end when Z begins?",13,"FX",FALSE,28.823,2,0.433333333333333,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1
