"subject","mode","condition","question","score","pretty_condition"
"2KS3T","asynch","121",6,1,"impasse"
"2KS3T","asynch","121",7,1,"impasse"
"2KS3T","asynch","121",8,1,"impasse"
"2KS3T","asynch","121",9,1,"impasse"
"2KS3T","asynch","121",10,1,"impasse"
"2KS3T","asynch","121",11,1,"impasse"
"2KS3T","asynch","121",12,1,"impasse"
"2KS3T","asynch","121",13,1,"impasse"
"1HLEP","asynch","121",1,0,"impasse"
"1HLEP","asynch","121",2,0,"impasse"
"1HLEP","asynch","121",3,0,"impasse"
"1HLEP","asynch","121",4,0,"impasse"
"1HLEP","asynch","121",5,0,"impasse"
"1HLEP","asynch","121",6,0,"impasse"
"1HLEP","asynch","121",7,0,"impasse"
"1HLEP","asynch","121",8,0,"impasse"
"1HLEP","asynch","121",9,0,"impasse"
"1HLEP","asynch","121",10,0,"impasse"
"1HLEP","asynch","121",11,0,"impasse"
"1HLEP","asynch","121",12,0,"impasse"
"1HLEP","asynch","121",13,0,"impasse"
"EBSJV","asynch","111",1,0,"control"
"EBSJV","asynch","111",2,0,"control"
"EBSJV","asynch","111",3,0,"control"
"EBSJV","asynch","111",4,0,"control"
"EBSJV","asynch","111",5,0,"control"
"EBSJV","asynch","111",6,0,"control"
"EBSJV","asynch","111",7,0,"control"
"EBSJV","asynch","111",8,0,"control"
"EBSJV","asynch","111",9,0,"control"
"EBSJV","asynch","111",10,0,"control"
"EBSJV","asynch","111",11,0,"control"
"EBSJV","asynch","111",12,0,"control"
"EBSJV","asynch","111",13,0,"control"
"QWPKO","asynch","121",1,1,"impasse"
"QWPKO","asynch","121",2,2,"impasse"
"QWPKO","asynch","121",3,2,"impasse"
"QWPKO","asynch","121",4,3,"impasse"
"QWPKO","asynch","121",5,4,"impasse"
"QWPKO","asynch","121",6,4,"impasse"
"QWPKO","asynch","121",7,5,"impasse"
"QWPKO","asynch","121",8,6,"impasse"
"QWPKO","asynch","121",9,7,"impasse"
"QWPKO","asynch","121",10,8,"impasse"
"QWPKO","asynch","121",11,9,"impasse"
"QWPKO","asynch","121",12,10,"impasse"
"QWPKO","asynch","121",13,10,"impasse"
"NEK50","asynch","111",1,0,"control"
"NEK50","asynch","111",2,0,"control"
"NEK50","asynch","111",3,0,"control"
"NEK50","asynch","111",4,0,"control"
"NEK50","asynch","111",5,0,"control"
"NEK50","asynch","111",6,0,"control"
"NEK50","asynch","111",7,0,"control"
"NEK50","asynch","111",8,0,"control"
"NEK50","asynch","111",9,0,"control"
"NEK50","asynch","111",10,0,"control"
"NEK50","asynch","111",11,0,"control"
"NEK50","asynch","111",12,0,"control"
"NEK50","asynch","111",13,0,"control"
"43L8M","asynch","121",1,0,"impasse"
"43L8M","asynch","121",2,0,"impasse"
"43L8M","asynch","121",3,0,"impasse"
"43L8M","asynch","121",4,1,"impasse"
"43L8M","asynch","121",5,2,"impasse"
"43L8M","asynch","121",6,3,"impasse"
"43L8M","asynch","121",7,4,"impasse"
"43L8M","asynch","121",8,5,"impasse"
"43L8M","asynch","121",9,6,"impasse"
"43L8M","asynch","121",10,7,"impasse"
"43L8M","asynch","121",11,8,"impasse"
"43L8M","asynch","121",12,9,"impasse"
"43L8M","asynch","121",13,10,"impasse"
"23WXV","asynch","121",1,1,"impasse"
"23WXV","asynch","121",2,2,"impasse"
"23WXV","asynch","121",3,3,"impasse"
"23WXV","asynch","121",4,4,"impasse"
"23WXV","asynch","121",5,5,"impasse"
"23WXV","asynch","121",6,6,"impasse"
"23WXV","asynch","121",7,6,"impasse"
"23WXV","asynch","121",8,7,"impasse"
"23WXV","asynch","121",9,8,"impasse"
"23WXV","asynch","121",10,9,"impasse"
"23WXV","asynch","121",11,10,"impasse"
"23WXV","asynch","121",12,10,"impasse"
"23WXV","asynch","121",13,11,"impasse"
"34FAZ","asynch","121",1,0,"impasse"
"34FAZ","asynch","121",2,0,"impasse"
"34FAZ","asynch","121",3,0,"impasse"
"34FAZ","asynch","121",4,0,"impasse"
"34FAZ","asynch","121",5,0,"impasse"
"34FAZ","asynch","121",6,0,"impasse"
"34FAZ","asynch","121",7,0,"impasse"
"34FAZ","asynch","121",8,0,"impasse"
"34FAZ","asynch","121",9,0,"impasse"
"34FAZ","asynch","121",10,0,"impasse"
"34FAZ","asynch","121",11,0,"impasse"
"34FAZ","asynch","121",12,0,"impasse"
"34FAZ","asynch","121",13,0,"impasse"
"JHTYA","asynch","111",1,0,"control"
"JHTYA","asynch","111",2,0,"control"
"JHTYA","asynch","111",3,0,"control"
"JHTYA","asynch","111",4,0,"control"
"JHTYA","asynch","111",5,1,"control"
"JHTYA","asynch","111",6,1,"control"
"JHTYA","asynch","111",7,1,"control"
"JHTYA","asynch","111",8,1,"control"
"JHTYA","asynch","111",9,1,"control"
"JHTYA","asynch","111",10,1,"control"
"JHTYA","asynch","111",11,1,"control"
"JHTYA","asynch","111",12,2,"control"
"JHTYA","asynch","111",13,2,"control"
"853JQ","asynch","111",1,0,"control"
"853JQ","asynch","111",2,0,"control"
"853JQ","asynch","111",3,0,"control"
"853JQ","asynch","111",4,0,"control"
"853JQ","asynch","111",5,0,"control"
"853JQ","asynch","111",6,0,"control"
"853JQ","asynch","111",7,0,"control"
"853JQ","asynch","111",8,0,"control"
"853JQ","asynch","111",9,0,"control"
"853JQ","asynch","111",10,0,"control"
"853JQ","asynch","111",11,0,"control"
"853JQ","asynch","111",12,0,"control"
"853JQ","asynch","111",13,0,"control"
"A3QHP","asynch","111",1,0,"control"
"A3QHP","asynch","111",2,0,"control"
"A3QHP","asynch","111",3,0,"control"
"A3QHP","asynch","111",4,0,"control"
"A3QHP","asynch","111",5,0,"control"
"A3QHP","asynch","111",6,0,"control"
"A3QHP","asynch","111",7,0,"control"
"A3QHP","asynch","111",8,0,"control"
"A3QHP","asynch","111",9,0,"control"
"A3QHP","asynch","111",10,0,"control"
"A3QHP","asynch","111",11,0,"control"
"A3QHP","asynch","111",12,0,"control"
"A3QHP","asynch","111",13,0,"control"
"EBSH0","asynch","111",1,0,"control"
"EBSH0","asynch","111",2,0,"control"
"EBSH0","asynch","111",3,0,"control"
"EBSH0","asynch","111",4,0,"control"
"EBSH0","asynch","111",5,1,"control"
"EBSH0","asynch","111",6,1,"control"
"EBSH0","asynch","111",7,1,"control"
"EBSH0","asynch","111",8,1,"control"
"EBSH0","asynch","111",9,1,"control"
"EBSH0","asynch","111",10,1,"control"
"EBSH0","asynch","111",11,1,"control"
"EBSH0","asynch","111",12,1,"control"
"EBSH0","asynch","111",13,1,"control"
"DMJ14","asynch","121",1,0,"impasse"
"DMJ14","asynch","121",2,0,"impasse"
"DMJ14","asynch","121",3,0,"impasse"
"DMJ14","asynch","121",4,0,"impasse"
"DMJ14","asynch","121",5,1,"impasse"
"DMJ14","asynch","121",6,1,"impasse"
"DMJ14","asynch","121",7,1,"impasse"
"DMJ14","asynch","121",8,1,"impasse"
"DMJ14","asynch","121",9,1,"impasse"
"DMJ14","asynch","121",10,1,"impasse"
"DMJ14","asynch","121",11,1,"impasse"
"DMJ14","asynch","121",12,1,"impasse"
"DMJ14","asynch","121",13,1,"impasse"
"05EWA","asynch","121",1,1,"impasse"
"05EWA","asynch","121",2,2,"impasse"
"05EWA","asynch","121",3,2,"impasse"
"05EWA","asynch","121",4,2,"impasse"
"05EWA","asynch","121",5,2,"impasse"
"05EWA","asynch","121",6,2,"impasse"
"05EWA","asynch","121",7,2,"impasse"
"05EWA","asynch","121",8,2,"impasse"
"05EWA","asynch","121",9,3,"impasse"
"05EWA","asynch","121",10,3,"impasse"
"05EWA","asynch","121",11,3,"impasse"
"05EWA","asynch","121",12,3,"impasse"
"05EWA","asynch","121",13,3,"impasse"
"TAEHJ","asynch","121",1,0,"impasse"
"TAEHJ","asynch","121",2,0,"impasse"
"TAEHJ","asynch","121",3,0,"impasse"
"TAEHJ","asynch","121",4,0,"impasse"
"TAEHJ","asynch","121",5,1,"impasse"
"TAEHJ","asynch","121",6,1,"impasse"
"TAEHJ","asynch","121",7,1,"impasse"
"TAEHJ","asynch","121",8,1,"impasse"
"TAEHJ","asynch","121",9,1,"impasse"
"TAEHJ","asynch","121",10,1,"impasse"
"TAEHJ","asynch","121",11,1,"impasse"
"TAEHJ","asynch","121",12,1,"impasse"
"TAEHJ","asynch","121",13,1,"impasse"
"RDYS7","asynch","111",1,0,"control"
"RDYS7","asynch","111",2,0,"control"
"RDYS7","asynch","111",3,0,"control"
"RDYS7","asynch","111",4,0,"control"
"RDYS7","asynch","111",5,0,"control"
"RDYS7","asynch","111",6,1,"control"
"RDYS7","asynch","111",7,1,"control"
"RDYS7","asynch","111",8,1,"control"
"RDYS7","asynch","111",9,2,"control"
"RDYS7","asynch","111",10,3,"control"
"RDYS7","asynch","111",11,4,"control"
"RDYS7","asynch","111",12,4,"control"
"RDYS7","asynch","111",13,4,"control"
"19SNU","asynch","111",1,0,"control"
"19SNU","asynch","111",2,0,"control"
"19SNU","asynch","111",3,0,"control"
"19SNU","asynch","111",4,0,"control"
"19SNU","asynch","111",5,0,"control"
"19SNU","asynch","111",6,0,"control"
"19SNU","asynch","111",7,0,"control"
"19SNU","asynch","111",8,0,"control"
"19SNU","asynch","111",9,0,"control"
"19SNU","asynch","111",10,0,"control"
"19SNU","asynch","111",11,0,"control"
"19SNU","asynch","111",12,0,"control"
"19SNU","asynch","111",13,0,"control"
"3QO3J","lab-synch","111",1,1,"control"
"3QO3J","lab-synch","111",2,1,"control"
"3QO3J","lab-synch","111",3,1,"control"
"3QO3J","lab-synch","111",4,1,"control"
"3QO3J","lab-synch","111",5,1,"control"
"3QO3J","lab-synch","111",6,1,"control"
"3QO3J","lab-synch","111",7,1,"control"
"3QO3J","lab-synch","111",8,1,"control"
"3QO3J","lab-synch","111",9,1,"control"
"3QO3J","lab-synch","111",10,1,"control"
"3QO3J","lab-synch","111",11,1,"control"
"3QO3J","lab-synch","111",12,1,"control"
"3QO3J","lab-synch","111",13,2,"control"
"M675E","lab-synch","121",1,0,"impasse"
"M675E","lab-synch","121",2,1,"impasse"
"M675E","lab-synch","121",3,2,"impasse"
"M675E","lab-synch","121",4,3,"impasse"
"M675E","lab-synch","121",5,4,"impasse"
"M675E","lab-synch","121",6,5,"impasse"
"M675E","lab-synch","121",7,6,"impasse"
"M675E","lab-synch","121",8,7,"impasse"
"M675E","lab-synch","121",9,8,"impasse"
"M675E","lab-synch","121",10,9,"impasse"
"M675E","lab-synch","121",11,10,"impasse"
"M675E","lab-synch","121",12,11,"impasse"
"M675E","lab-synch","121",13,12,"impasse"
"R8PM2","lab-synch","111",1,0,"control"
"R8PM2","lab-synch","111",2,0,"control"
"R8PM2","lab-synch","111",3,0,"control"
"R8PM2","lab-synch","111",4,0,"control"
"R8PM2","lab-synch","111",5,0,"control"
"R8PM2","lab-synch","111",6,0,"control"
"R8PM2","lab-synch","111",7,0,"control"
"R8PM2","lab-synch","111",8,0,"control"
"R8PM2","lab-synch","111",9,0,"control"
"R8PM2","lab-synch","111",10,0,"control"
"R8PM2","lab-synch","111",11,0,"control"
"R8PM2","lab-synch","111",12,0,"control"
"R8PM2","lab-synch","111",13,0,"control"
"JFFAY","lab-synch","111",1,0,"control"
"JFFAY","lab-synch","111",2,0,"control"
"JFFAY","lab-synch","111",3,0,"control"
"JFFAY","lab-synch","111",4,0,"control"
"JFFAY","lab-synch","111",5,0,"control"
"JFFAY","lab-synch","111",6,0,"control"
"JFFAY","lab-synch","111",7,0,"control"
"JFFAY","lab-synch","111",8,0,"control"
"JFFAY","lab-synch","111",9,0,"control"
"JFFAY","lab-synch","111",10,0,"control"
"JFFAY","lab-synch","111",11,0,"control"
"JFFAY","lab-synch","111",12,0,"control"
"JFFAY","lab-synch","111",13,0,"control"
"HKSU4","lab-synch","121",1,1,"impasse"
"HKSU4","lab-synch","121",2,1,"impasse"
"HKSU4","lab-synch","121",3,1,"impasse"
"HKSU4","lab-synch","121",4,1,"impasse"
"HKSU4","lab-synch","121",5,1,"impasse"
"HKSU4","lab-synch","121",6,2,"impasse"
"HKSU4","lab-synch","121",7,2,"impasse"
"HKSU4","lab-synch","121",8,2,"impasse"
"HKSU4","lab-synch","121",9,2,"impasse"
"HKSU4","lab-synch","121",10,2,"impasse"
"HKSU4","lab-synch","121",11,2,"impasse"
"HKSU4","lab-synch","121",12,2,"impasse"
"HKSU4","lab-synch","121",13,2,"impasse"
"FUV6R","lab-synch","121",1,0,"impasse"
"FUV6R","lab-synch","121",2,0,"impasse"
"FUV6R","lab-synch","121",3,1,"impasse"
"FUV6R","lab-synch","121",4,2,"impasse"
"FUV6R","lab-synch","121",5,3,"impasse"
"FUV6R","lab-synch","121",6,3,"impasse"
"FUV6R","lab-synch","121",7,3,"impasse"
"FUV6R","lab-synch","121",8,4,"impasse"
"FUV6R","lab-synch","121",9,5,"impasse"
"FUV6R","lab-synch","121",10,6,"impasse"
"FUV6R","lab-synch","121",11,7,"impasse"
"FUV6R","lab-synch","121",12,8,"impasse"
"FUV6R","lab-synch","121",13,9,"impasse"
"4GSTQ","lab-synch","111",1,0,"control"
"4GSTQ","lab-synch","111",2,0,"control"
"4GSTQ","lab-synch","111",3,0,"control"
"4GSTQ","lab-synch","111",4,0,"control"
"4GSTQ","lab-synch","111",5,0,"control"
"4GSTQ","lab-synch","111",6,0,"control"
"4GSTQ","lab-synch","111",7,0,"control"
"4GSTQ","lab-synch","111",8,0,"control"
"4GSTQ","lab-synch","111",9,0,"control"
"4GSTQ","lab-synch","111",10,0,"control"
"4GSTQ","lab-synch","111",11,0,"control"
"4GSTQ","lab-synch","111",12,0,"control"
"4GSTQ","lab-synch","111",13,0,"control"
"EN7PB","lab-synch","111",1,0,"control"
"EN7PB","lab-synch","111",2,0,"control"
"EN7PB","lab-synch","111",3,0,"control"
"EN7PB","lab-synch","111",4,0,"control"
"EN7PB","lab-synch","111",5,0,"control"
"EN7PB","lab-synch","111",6,0,"control"
"EN7PB","lab-synch","111",7,0,"control"
"EN7PB","lab-synch","111",8,0,"control"
"EN7PB","lab-synch","111",9,0,"control"
"EN7PB","lab-synch","111",10,0,"control"
"EN7PB","lab-synch","111",11,0,"control"
"EN7PB","lab-synch","111",12,0,"control"
"EN7PB","lab-synch","111",13,0,"control"
"KBQPW","lab-synch","121",1,0,"impasse"
"KBQPW","lab-synch","121",2,0,"impasse"
"KBQPW","lab-synch","121",3,0,"impasse"
"KBQPW","lab-synch","121",4,0,"impasse"
"KBQPW","lab-synch","121",5,1,"impasse"
"KBQPW","lab-synch","121",6,1,"impasse"
"KBQPW","lab-synch","121",7,1,"impasse"
"KBQPW","lab-synch","121",8,1,"impasse"
"KBQPW","lab-synch","121",9,1,"impasse"
"KBQPW","lab-synch","121",10,1,"impasse"
"KBQPW","lab-synch","121",11,1,"impasse"
"KBQPW","lab-synch","121",12,1,"impasse"
"KBQPW","lab-synch","121",13,1,"impasse"
"YGEAY","lab-synch","111",1,0,"control"
"YGEAY","lab-synch","111",2,0,"control"
"YGEAY","lab-synch","111",3,0,"control"
"YGEAY","lab-synch","111",4,0,"control"
"YGEAY","lab-synch","111",5,0,"control"
"YGEAY","lab-synch","111",6,0,"control"
"YGEAY","lab-synch","111",7,0,"control"
"YGEAY","lab-synch","111",8,0,"control"
"YGEAY","lab-synch","111",9,0,"control"
"YGEAY","lab-synch","111",10,0,"control"
"YGEAY","lab-synch","111",11,1,"control"
"YGEAY","lab-synch","111",12,1,"control"
"YGEAY","lab-synch","111",13,1,"control"
"LJTDL","lab-synch","121",1,1,"impasse"
"LJTDL","lab-synch","121",2,2,"impasse"
"LJTDL","lab-synch","121",3,3,"impasse"
"LJTDL","lab-synch","121",4,4,"impasse"
"LJTDL","lab-synch","121",5,5,"impasse"
"LJTDL","lab-synch","121",6,6,"impasse"
"LJTDL","lab-synch","121",7,7,"impasse"
"LJTDL","lab-synch","121",8,8,"impasse"
"LJTDL","lab-synch","121",9,9,"impasse"
"LJTDL","lab-synch","121",10,10,"impasse"
"LJTDL","lab-synch","121",11,11,"impasse"
"LJTDL","lab-synch","121",12,12,"impasse"
"LJTDL","lab-synch","121",13,13,"impasse"
"OTVZR","lab-synch","121",1,0,"impasse"
"OTVZR","lab-synch","121",2,0,"impasse"
"OTVZR","lab-synch","121",3,0,"impasse"
"OTVZR","lab-synch","121",4,1,"impasse"
"OTVZR","lab-synch","121",5,2,"impasse"
"OTVZR","lab-synch","121",6,2,"impasse"
"OTVZR","lab-synch","121",7,3,"impasse"
"OTVZR","lab-synch","121",8,4,"impasse"
"OTVZR","lab-synch","121",9,5,"impasse"
"OTVZR","lab-synch","121",10,5,"impasse"
"OTVZR","lab-synch","121",11,5,"impasse"
"OTVZR","lab-synch","121",12,6,"impasse"
"OTVZR","lab-synch","121",13,6,"impasse"
"KLYG7","lab-synch","111",1,0,"control"
"KLYG7","lab-synch","111",2,0,"control"
"KLYG7","lab-synch","111",3,0,"control"
"KLYG7","lab-synch","111",4,0,"control"
"KLYG7","lab-synch","111",5,0,"control"
"KLYG7","lab-synch","111",6,0,"control"
"KLYG7","lab-synch","111",7,0,"control"
"KLYG7","lab-synch","111",8,0,"control"
"KLYG7","lab-synch","111",9,0,"control"
"KLYG7","lab-synch","111",10,0,"control"
"KLYG7","lab-synch","111",11,0,"control"
"KLYG7","lab-synch","111",12,0,"control"
"KLYG7","lab-synch","111",13,0,"control"
"AJZV2","lab-synch","121",1,0,"impasse"
"AJZV2","lab-synch","121",2,1,"impasse"
"AJZV2","lab-synch","121",3,2,"impasse"
"AJZV2","lab-synch","121",4,3,"impasse"
"AJZV2","lab-synch","121",5,4,"impasse"
"AJZV2","lab-synch","121",6,5,"impasse"
"AJZV2","lab-synch","121",7,6,"impasse"
"AJZV2","lab-synch","121",8,7,"impasse"
"AJZV2","lab-synch","121",9,8,"impasse"
"AJZV2","lab-synch","121",10,9,"impasse"
"AJZV2","lab-synch","121",11,10,"impasse"
"AJZV2","lab-synch","121",12,11,"impasse"
"AJZV2","lab-synch","121",13,12,"impasse"
"3OTEP","lab-synch","121",1,1,"impasse"
"3OTEP","lab-synch","121",2,2,"impasse"
"3OTEP","lab-synch","121",3,3,"impasse"
"3OTEP","lab-synch","121",4,4,"impasse"
"3OTEP","lab-synch","121",5,5,"impasse"
"3OTEP","lab-synch","121",6,6,"impasse"
"3OTEP","lab-synch","121",7,7,"impasse"
"3OTEP","lab-synch","121",8,8,"impasse"
"3OTEP","lab-synch","121",9,9,"impasse"
"3OTEP","lab-synch","121",10,10,"impasse"
"3OTEP","lab-synch","121",11,11,"impasse"
"3OTEP","lab-synch","121",12,12,"impasse"
"3OTEP","lab-synch","121",13,13,"impasse"
"QB8G8","lab-synch","121",1,0,"impasse"
"QB8G8","lab-synch","121",2,0,"impasse"
"QB8G8","lab-synch","121",3,0,"impasse"
"QB8G8","lab-synch","121",4,0,"impasse"
"QB8G8","lab-synch","121",5,1,"impasse"
"QB8G8","lab-synch","121",6,1,"impasse"
"QB8G8","lab-synch","121",7,1,"impasse"
"QB8G8","lab-synch","121",8,1,"impasse"
"QB8G8","lab-synch","121",9,1,"impasse"
"QB8G8","lab-synch","121",10,1,"impasse"
"QB8G8","lab-synch","121",11,1,"impasse"
"QB8G8","lab-synch","121",12,1,"impasse"
"QB8G8","lab-synch","121",13,1,"impasse"
"HH4FP","lab-synch","111",1,0,"control"
"HH4FP","lab-synch","111",2,0,"control"
"HH4FP","lab-synch","111",3,0,"control"
"HH4FP","lab-synch","111",4,0,"control"
"HH4FP","lab-synch","111",5,0,"control"
"HH4FP","lab-synch","111",6,0,"control"
"HH4FP","lab-synch","111",7,0,"control"
"HH4FP","lab-synch","111",8,0,"control"
"HH4FP","lab-synch","111",9,0,"control"
"HH4FP","lab-synch","111",10,0,"control"
"HH4FP","lab-synch","111",11,0,"control"
"HH4FP","lab-synch","111",12,0,"control"
"HH4FP","lab-synch","111",13,0,"control"
"7L4J4","lab-synch","111",1,0,"control"
"7L4J4","lab-synch","111",2,0,"control"
"7L4J4","lab-synch","111",3,0,"control"
"7L4J4","lab-synch","111",4,0,"control"
"7L4J4","lab-synch","111",5,0,"control"
"7L4J4","lab-synch","111",6,0,"control"
"7L4J4","lab-synch","111",7,0,"control"
"7L4J4","lab-synch","111",8,0,"control"
"7L4J4","lab-synch","111",9,0,"control"
"7L4J4","lab-synch","111",10,0,"control"
"7L4J4","lab-synch","111",11,0,"control"
"7L4J4","lab-synch","111",12,0,"control"
"7L4J4","lab-synch","111",13,0,"control"
"B3OKB","lab-synch","111",1,0,"control"
"B3OKB","lab-synch","111",2,0,"control"
"B3OKB","lab-synch","111",3,0,"control"
"B3OKB","lab-synch","111",4,0,"control"
"B3OKB","lab-synch","111",5,0,"control"
"B3OKB","lab-synch","111",6,0,"control"
"B3OKB","lab-synch","111",7,0,"control"
"B3OKB","lab-synch","111",8,1,"control"
"B3OKB","lab-synch","111",9,2,"control"
"B3OKB","lab-synch","111",10,3,"control"
"B3OKB","lab-synch","111",11,4,"control"
"B3OKB","lab-synch","111",12,5,"control"
"B3OKB","lab-synch","111",13,6,"control"
"ZZYXF","lab-synch","121",1,0,"impasse"
"ZZYXF","lab-synch","121",2,0,"impasse"
"ZZYXF","lab-synch","121",3,0,"impasse"
"ZZYXF","lab-synch","121",4,0,"impasse"
"ZZYXF","lab-synch","121",5,0,"impasse"
"ZZYXF","lab-synch","121",6,0,"impasse"
"ZZYXF","lab-synch","121",7,0,"impasse"
"ZZYXF","lab-synch","121",8,0,"impasse"
"ZZYXF","lab-synch","121",9,0,"impasse"
"ZZYXF","lab-synch","121",10,0,"impasse"
"ZZYXF","lab-synch","121",11,0,"impasse"
"ZZYXF","lab-synch","121",12,0,"impasse"
"ZZYXF","lab-synch","121",13,0,"impasse"
"8V51R","lab-synch","111",1,0,"control"
"8V51R","lab-synch","111",2,0,"control"
"8V51R","lab-synch","111",3,0,"control"
"8V51R","lab-synch","111",4,0,"control"
"8V51R","lab-synch","111",5,0,"control"
"8V51R","lab-synch","111",6,0,"control"
"8V51R","lab-synch","111",7,0,"control"
"8V51R","lab-synch","111",8,0,"control"
"8V51R","lab-synch","111",9,0,"control"
"8V51R","lab-synch","111",10,0,"control"
"8V51R","lab-synch","111",11,0,"control"
"8V51R","lab-synch","111",12,0,"control"
"8V51R","lab-synch","111",13,0,"control"
"R0GKA","lab-synch","121",1,0,"impasse"
"R0GKA","lab-synch","121",2,1,"impasse"
"R0GKA","lab-synch","121",3,2,"impasse"
"R0GKA","lab-synch","121",4,3,"impasse"
"R0GKA","lab-synch","121",5,4,"impasse"
"R0GKA","lab-synch","121",6,5,"impasse"
"R0GKA","lab-synch","121",7,6,"impasse"
"R0GKA","lab-synch","121",8,7,"impasse"
"R0GKA","lab-synch","121",9,8,"impasse"
"R0GKA","lab-synch","121",10,9,"impasse"
"R0GKA","lab-synch","121",11,9,"impasse"
"R0GKA","lab-synch","121",12,10,"impasse"
"R0GKA","lab-synch","121",13,11,"impasse"
"1FO1D","lab-synch","121",1,0,"impasse"
"1FO1D","lab-synch","121",2,0,"impasse"
"1FO1D","lab-synch","121",3,0,"impasse"
"1FO1D","lab-synch","121",4,1,"impasse"
"1FO1D","lab-synch","121",5,1,"impasse"
"1FO1D","lab-synch","121",6,1,"impasse"
"1FO1D","lab-synch","121",7,1,"impasse"
"1FO1D","lab-synch","121",8,2,"impasse"
"1FO1D","lab-synch","121",9,2,"impasse"
"1FO1D","lab-synch","121",10,2,"impasse"
"1FO1D","lab-synch","121",11,3,"impasse"
"1FO1D","lab-synch","121",12,4,"impasse"
"1FO1D","lab-synch","121",13,5,"impasse"
"GF1FQ","lab-synch","121",1,0,"impasse"
"GF1FQ","lab-synch","121",2,0,"impasse"
"GF1FQ","lab-synch","121",3,0,"impasse"
"GF1FQ","lab-synch","121",4,0,"impasse"
"GF1FQ","lab-synch","121",5,0,"impasse"
"GF1FQ","lab-synch","121",6,0,"impasse"
"GF1FQ","lab-synch","121",7,0,"impasse"
"GF1FQ","lab-synch","121",8,0,"impasse"
"GF1FQ","lab-synch","121",9,0,"impasse"
"GF1FQ","lab-synch","121",10,0,"impasse"
"GF1FQ","lab-synch","121",11,0,"impasse"
"GF1FQ","lab-synch","121",12,0,"impasse"
"GF1FQ","lab-synch","121",13,0,"impasse"
"N53LC","lab-synch","111",1,0,"control"
"N53LC","lab-synch","111",2,0,"control"
"N53LC","lab-synch","111",3,0,"control"
"N53LC","lab-synch","111",4,0,"control"
"N53LC","lab-synch","111",5,0,"control"
"N53LC","lab-synch","111",6,0,"control"
"N53LC","lab-synch","111",7,0,"control"
"N53LC","lab-synch","111",8,0,"control"
"N53LC","lab-synch","111",9,0,"control"
"N53LC","lab-synch","111",10,0,"control"
"N53LC","lab-synch","111",11,0,"control"
"N53LC","lab-synch","111",12,0,"control"
"N53LC","lab-synch","111",13,0,"control"
"QSGCP","lab-synch","111",1,0,"control"
"QSGCP","lab-synch","111",2,0,"control"
"QSGCP","lab-synch","111",3,0,"control"
"QSGCP","lab-synch","111",4,0,"control"
"QSGCP","lab-synch","111",5,0,"control"
"QSGCP","lab-synch","111",6,0,"control"
"QSGCP","lab-synch","111",7,0,"control"
"QSGCP","lab-synch","111",8,0,"control"
"QSGCP","lab-synch","111",9,0,"control"
"QSGCP","lab-synch","111",10,0,"control"
"QSGCP","lab-synch","111",11,0,"control"
"QSGCP","lab-synch","111",12,0,"control"
"QSGCP","lab-synch","111",13,0,"control"
"TX10R","lab-synch","111",1,0,"control"
"TX10R","lab-synch","111",2,0,"control"
"TX10R","lab-synch","111",3,0,"control"
"TX10R","lab-synch","111",4,0,"control"
"TX10R","lab-synch","111",5,0,"control"
"TX10R","lab-synch","111",6,0,"control"
"TX10R","lab-synch","111",7,0,"control"
"TX10R","lab-synch","111",8,0,"control"
"TX10R","lab-synch","111",9,0,"control"
"TX10R","lab-synch","111",10,0,"control"
"TX10R","lab-synch","111",11,0,"control"
"TX10R","lab-synch","111",12,0,"control"
"TX10R","lab-synch","111",13,0,"control"
"2BBZ9","lab-synch","111",1,0,"control"
"2BBZ9","lab-synch","111",2,0,"control"
"2BBZ9","lab-synch","111",3,0,"control"
"2BBZ9","lab-synch","111",4,0,"control"
"2BBZ9","lab-synch","111",5,0,"control"
"2BBZ9","lab-synch","111",6,0,"control"
"2BBZ9","lab-synch","111",7,0,"control"
"2BBZ9","lab-synch","111",8,0,"control"
"2BBZ9","lab-synch","111",9,0,"control"
"2BBZ9","lab-synch","111",10,0,"control"
"2BBZ9","lab-synch","111",11,0,"control"
"2BBZ9","lab-synch","111",12,0,"control"
"2BBZ9","lab-synch","111",13,0,"control"
"N2UK6","lab-synch","111",1,0,"control"
"N2UK6","lab-synch","111",2,0,"control"
"N2UK6","lab-synch","111",3,0,"control"
"N2UK6","lab-synch","111",4,0,"control"
"N2UK6","lab-synch","111",5,0,"control"
"N2UK6","lab-synch","111",6,0,"control"
"N2UK6","lab-synch","111",7,0,"control"
"N2UK6","lab-synch","111",8,0,"control"
"N2UK6","lab-synch","111",9,0,"control"
"N2UK6","lab-synch","111",10,0,"control"
"N2UK6","lab-synch","111",11,0,"control"
"N2UK6","lab-synch","111",12,0,"control"
"N2UK6","lab-synch","111",13,0,"control"
"EFTYS","lab-synch","111",1,0,"control"
"EFTYS","lab-synch","111",2,0,"control"
"EFTYS","lab-synch","111",3,0,"control"
"EFTYS","lab-synch","111",4,0,"control"
"EFTYS","lab-synch","111",5,0,"control"
"EFTYS","lab-synch","111",6,0,"control"
"EFTYS","lab-synch","111",7,0,"control"
"EFTYS","lab-synch","111",8,0,"control"
"EFTYS","lab-synch","111",9,0,"control"
"EFTYS","lab-synch","111",10,0,"control"
"EFTYS","lab-synch","111",11,0,"control"
"EFTYS","lab-synch","111",12,0,"control"
